product_code,product_name,product_description,material,fit_type,available_sizes,original_price(₹),discounted_price(₹),discount_percentage(%),total_ratings,avg_rating_for_five,total_text_reviews,supplier_name,product_image_url,product_link
25917020,Force NXT,Pack Of 3 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1317,790,40,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917020/2023/11/17/27dcc457-662e-494c-a7ad-017477173a741700214024588ForceNXTMenMulticoloured3T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-3-super-combed-cotton-t-shirt/25917020/buy
19523176,Hypernation,Men Black High Neck T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1199,695,42,68,4.3,5,SAPPHIRE HOUSE OF FASHION PVT LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/19523176/2022/8/16/7437cb9c-6660-455b-b381-d23b03c1b5d21660670735233Tshirts1.jpg",https://www.myntra.com/tshirts/hypernation/hypernation-men-black-high-neck-t-shirt/19523176/buy
3314157,Roadster,Men Grey Melange Solid Round Neck T-shirt,Cotton,Regular Fit,"S,M,L,XL",499,179,64,13800,4.0,1188,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3314157/2018/4/18/11524041081440-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-3461524041081257-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-grey-melange-solid-round-neck-t-shirt/3314157/buy
11926496,Roadster,Men White Solid Mandarin Collar T-shirt,Cotton,Regular Fit,"XS,S,M,L,XL",1099,384,65,2600,4.2,255,KAPOOR COTSYN EXPORTS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11926496/2020/6/18/e8402a1e-2dd3-4c6b-a062-d3d65adc0a481592461012086-Roadster-Men-Tshirts-551592461010036-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-white-solid-mandarin-collar-t-shirt/11926496/buy
1996770,Roadster,Men Brown Melange Henley Neck T-shirt,Polyester,Regular Fit,"XS,S,M,L,XL",499,289,42,6000,4.2,506,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1996770/2018/2/8/11518088823846-Roadster-Men-Rust-Solid-Henley-Neck-T-shirt-7631518088823602-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-brown-melange-henley-neck-t-shirt/1996770/buy
21440356,Minions by Kook N Keech,Minions Printed Pure Cotton Oversize T-shirt,Pure Cotton,Oversized,"S,M,L,XXL,XL",1099,318,71,49,4.2,2,Truecom Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21440356/2023/5/25/b579d898-97b8-486c-97a8-a668af133cb81684992369332-Minions-by-Kook-N-Keech-Men-Tshirts-4531684992368909-1.jpg",https://www.myntra.com/tshirts/minions+by+kook+n+keech/minions-by-kook-n-keech-minions-printed-pure-cotton-oversize-t-shirt/21440356/buy
12027438,Levis,Men Solid V-Neck Cotton T-Shirt with Smartskin Technology,Cotton,not_available,"S,M,L,XL",579,347,40,527,4.3,25,Vision Star,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12027438/2022/9/15/74b2ae11-0bde-401b-baaa-0a96062319c21663221313263LevisMenWhiteSolidV-NeckLoungeT-shirt1.jpg",https://www.myntra.com/lounge-tshirts/levis/levis-men-solid-v-neck-cotton-t-shirt-with-smartskin-technology/12027438/buy
25917030,Force NXT,Men Striped Super Combed Cotton Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",879,615,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917030/2023/11/17/dc0ffe64-2211-4579-bcc8-6c4c4a8e4ae61700214065915ForceNXTMenMulticolouredPoloCollarT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-men-striped-super-combed-cotton-polo-t-shirt/25917030/buy
23358732,HRX by Hrithik Roshan,Typography Printed T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",899,269,70,15,4.1,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23358732/2023/8/17/1e3a0d6f-ba45-4cc0-8f8a-95d2c754c7491692273626281-HRX-by-Hrithik-Roshan-Men-Tshirts-5681692273625849-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-typography-printed-t-shirt/23358732/buy
24426576,Maniac,Colourblocked Raglan Sleeves Pure Cotton T-Shirt,Pure Cotton,Oversized,"S,M,L,XL",1659,597,64,199,4.1,14,FRISKE KNITS PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24426576/2023/8/10/d19e726d-b2b9-442d-bdf6-a82a7778f0bf1691607589917ManiacMenWhiteTypographyDrop-ShoulderSleevesT-shirt1.jpg",https://www.myntra.com/tshirts/maniac/maniac-colourblocked-raglan-sleeves-pure-cotton-t-shirt/24426576/buy
23984306,HRX by Hrithik Roshan,Colourblocked Rapid-Dry Racket Sport Polo Collar T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",1299,389,70,15,3.8,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984306/2023/11/9/194bba79-662f-4271-b6f7-2047a246c6bb1699520973925-HRX-by-Hrithik-Roshan-Men-Tshirts-8851699520973601-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-colourblocked-rapid-dry-racket-sport-polo-collar-t-shirt/23984306/buy
1291968,INVICTUS,Men Yellow Solid Polo T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1099,329,70,982,4.1,96,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1291968/2020/11/27/9c4c67cf-851c-48be-9064-dac7d9bde7601606473880266-INVICTUS-Men-Yellow-Solid-Polo-T-shirt-11606473878467-1.jpg",https://www.myntra.com/tshirts/invictus/invictus-men-yellow-solid-polo-t-shirt/1291968/buy
20789234,Roadster,The Life Co. Men Pure Cotton Polo Collar T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XL",999,389,61,449,4.2,28,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789234/2022/12/20/a0e410c0-8683-40e0-83ba-5cc0b66e001b1671533189144-Roadster-Men-Tshirts-7581671533187630-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-life-co-men-pure-cotton-polo-collar-t-shirt/20789234/buy
12816840,HERE&NOW,HERENOW Men Black Pure Cotton Solid Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",699,223,68,2600,3.8,176,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12816840/2021/1/11/8416ff52-dddf-4eec-a73e-5270051c085f1610361008506-HERENOW-Men-Tshirts-5521610361007011-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-black-pure-cotton-solid-round-neck-pure-cotton-t-shirt/12816840/buy
23984378,HRX by Hrithik Roshan,Men Printed Rapid-Dry Badminton T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",899,269,70,7,4.9,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984378/2023/10/18/23ef9538-47b6-43ff-9da1-dae5f5f3bf621697607114884-HRX-by-Hrithik-Roshan-Men-Tshirts-2811697607114576-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-printed-rapid-dry-badminton-t-shirt/23984378/buy
22086506,HRX by Hrithik Roshan,Men Lifestyle Polo Collar T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",799,335,58,427,3.6,43,ARDEUR FASHIONS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22086506/2023/2/28/47e0c03d-d512-48d0-b304-6b77696aea971677582447401-HRX-by-Hrithik-Roshan-Core-Olive-Mens-Lifestyle-Polo-Tshirts-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-lifestyle-polo-collar-t-shirt/22086506/buy
25817288,HERE&NOW,Men Printed T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1399,446,68,not_available,not_available,not_available,KANAV APPARELS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25817288/2023/11/22/9eade34e-ba6d-4e04-9dab-0a8097642ba21700655971590-HERENOW-Men-Tshirts-681700655970588-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-printed-t-shirt/25817288/buy
11067734,DILLINGER,Men Navy Blue Red Striped Cotton Pure Cotton T-shirt,not_available,Regular Fit,"S,M,L,XXL,XL",1199,527,56,16000,4.2,1378,Elcinco Inc - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11067734/2019/12/10/34b589c2-80b9-4ad9-81ea-84333fbc46761575972548055-DILLINGER-Men-Tshirts-4071575972546110-1.jpg",https://www.myntra.com/tshirts/dillinger/dillinger-men-navy-blue--red-striped-cotton-pure-cotton-t-shirt/11067734/buy
13552828,Bewakoof,Men White Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XXL,XL",999,499,50,2800,4.2,145,Bewakoof Brands Private Limited,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13552828/2023/12/5/58d604b9-14e2-414a-9e23-c67e0ae92f301701772382414BewakoofMenWhitePureCottonT-shirt1.jpg",https://www.myntra.com/tshirts/bewakoof/bewakoof-men-white-pure-cotton-t-shirt/13552828/buy
23014152,HRX by Hrithik Roshan,Men Brand Logo Printed Rapid-Dry Running T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",899,269,70,11,4.4,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23014152/2023/8/16/4ccdb15a-1c30-4b6a-a89f-18a7853cb2241692182251150-HRX-by-Hrithik-Roshan-Men-Tshirts-1301692182250658-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-brand-logo-printed-rapid-dry-running-t-shirt/23014152/buy
1700944,HRX by Hrithik Roshan,Men Yellow Printed Cotton Pure Cotton T-shirt,not_available,Regular Fit,"S,M,L,XXL,XL",699,349,50,75100,4.2,not_available,T INTERNATIONAL - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700944/2019/6/8/488007ef-c65e-4a2f-a92b-65b6846894861559989274078-HRX-by-Hrithik-Roshan-Men-Yellow-Printed-Round-Neck-T-Shirt--1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-yellow-printed-cotton-pure-cotton-t-shirt/1700944/buy
25916912,Force NXT,Pack Of 2 Super Combed Cotton T-shirts,Cotton,Regular Fit,"S,M,L,XXL,XL",878,614,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916912/2023/11/17/96fc94e5-7f5e-4300-8b83-90c8c058f73a1700215270953ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-super-combed-cotton-t-shirts/25916912/buy
26023478,Elibolz,Typography Printed Oversized Cotton T-shirt,Cotton,Oversized,"S,M,L,XL",799,499,37,not_available,not_available,not_available,ARYAN ENTERPRISES,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26023478/2023/11/24/8f863715-a056-4bd7-85c8-4a6e462ae6c71700813345074ElibolzMenGreenPrintedDrop-ShoulderSleevesT-shirt1.jpg",https://www.myntra.com/tshirts/elibolz/elibolz-typography-printed-oversized-cotton-t-shirt/26023478/buy
1396023,Roadster,Men Charcoal Grey & Maroon Striped Polo T-shirt,not_available,not_available,"XS,S,M,L,XXL,XL",1399,489,65,8000,4.3,1125,AHP APPAREL PRIVATE LIMITED - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1396023/2018/8/11/f2073a17-5fd5-4050-8822-0e8aff67abca1533964230877-Roadster-Men-Charcoal-Grey--Maroon-Striped-Polo-Collar-T-shi-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-charcoal-grey--maroon-striped-polo-t-shirt/1396023/buy
25181282,Rigo,Polo Collar Long Sleeve Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1499,674,55,49,4.3,6,Rigo International,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25181282/2023/9/27/f2fcdc16-e14f-4948-825a-b7eeb0de6e2b1695786781516RigoMenBlackV-NeckPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/rigo/rigo-polo-collar-long-sleeve-cotton-t-shirt/25181282/buy
1700871,HRX by Hrithik Roshan,Men Teal Blue Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",699,307,56,64099.99999999999,4.2,not_available,T INTERNATIONAL - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700871/2020/1/22/f932ae44-0fb8-4b92-b7bc-f1756253294b1579692118186-HRX-by-Hrithik-Roshan-Men-Teal-Blue-Printed-T-shirt-90515796-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-teal-blue-printed-pure-cotton-t-shirt/1700871/buy
20789188,Roadster,The Life Co. Men Polo Collar Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XL",699,349,50,370,3.9,33,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20789188/2022/12/20/76b9a5a8-64a4-4ece-8082-a781bdcdc9a21671526890118-Roadster-Men-Tshirts-9361671526889598-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-life-co-men-polo-collar-pure-cotton-t-shirt/20789188/buy
11748138,HERE&NOW,HERENOW Men Black Green Colourblocked Cotton Pure Cotton T-shirt,not_available,Regular Fit,"S,M,L,XL",799,255,68,4700,4.1,393,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11748138/2020/7/7/ed812099-7062-4cc3-8046-0b2ba192eb0d1594122118061-HERENOW-Men-Tshirts-611594122116094-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-black--green-colourblocked-cotton-pure-cotton-t-shirt/11748138/buy
1898609,Jockey,Men Black Solid Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L",0,579,Nil,979,4.5,37,Page Industries Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1898609/2017/6/7/11496833430921-Jockey-Men-Tshirts-5871496833430294-1.jpg",https://www.myntra.com/tshirts/jockey/jockey-men-black-solid-round-neck-pure-cotton-t-shirt/1898609/buy
25916908,Force NXT,Pack Of 2 Typography Printed Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1138,796,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916908/2023/11/17/18df2eed-5ccc-4301-b025-dccd6bb7fabb1700214224059ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-typography-printed-super-combed-cotton-t-shirt/25916908/buy
23984322,HRX by Hrithik Roshan,Men Rapid-Dry Training T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",599,329,45,8,4.8,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23984322/2023/12/13/e845fc56-2e2c-4155-8656-348bacceb46e1702459732068-HRX-by-Hrithik-Roshan-Men-Tshirts-3201702459731833-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-rapid-dry-training-t-shirt/23984322/buy
20104342,HRX by Hrithik Roshan,Men Black T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",899,359,60,624,4.3,32,PARAS FABRICS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20104342/2022/10/4/0f9e09e3-544a-491c-8b8e-cd6e156ccd991664886736102-HRX-by-Hrithik-Roshan-Men-Black-T-shirt-2671664886735379-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-black-t-shirt/20104342/buy
10938434,Roadster,Men Grey Printed Round Neck T-shirt,Cotton,Regular Fit,"XS,S,M,L,XL",699,223,68,2500,4.1,269,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10938434/2020/3/5/e1d3adac-83ae-49a0-b0b4-5dd5c87d209e1583384262439-Roadster-Men-Grey-Printed-Round-Neck-T-shirt-503158338426104-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-grey-printed-round-neck-t-shirt/10938434/buy
23732970,Levis,Brand Logo Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1199,539,55,101,4.5,1,Levi Strauss India Pvt Ltd,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23732970/2023/7/20/324d66f5-ed2d-4768-a32e-1ef90bca27281689854557924-Levis-Men-Tshirts-41689854557531-1.jpg",https://www.myntra.com/tshirts/levis/levis-brand-logo-printed-pure-cotton-t-shirt/23732970/buy
12643892,HRX by Hrithik Roshan,Men Jet Black Printed Bio-Wash Antimicrobial Lifestyle Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",699,307,56,813,4.2,61,CHINMAY ENTERPRISE,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12643892/2020/12/14/25c93bb2-53e0-4acd-81e7-b18d0b4979191607929571617-HRX-by-Hrithik-Roshan-Men-Tshirts-4521607929569387-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-jet-black-printed-bio-wash-antimicrobial-lifestyle-pure-cotton-t-shirt/12643892/buy
9329623,Roadster,Men Navy Blue Typography Printed Cotton T-shirt,not_available,Regular Fit,"S,M,L,XL",599,245,59,6300,4.0,399,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9329623/2019/5/3/cc23af5a-e95f-4d0d-accc-5d32db57026f1556863519870-Roadster-Men-Navy-Blue-Printed-Round-Neck-T-shirt-6311556863-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue-typography-printed-cotton-t-shirt/9329623/buy
8368961,Hypernation,Men Black Solid Turtle Neck T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",985,699,29,398,4.4,51,SAPPHIRE HOUSE OF FASHION PVT LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2018/12/31/be3bd047-45a2-4e2a-a562-e8402d6c76dd1546239765167-1.jpg",https://www.myntra.com/tshirts/hypernation/hypernation-men-black-solid-turtle-neck-t-shirt/8368961/buy
11126646,Roadster,The Lifestyle Co Men Black Polo Collar Cotton Pure Cotton T-shirt,not_available,Regular Fit,"S,M,L,XXL,XL",999,419,58,8400,4.1,746,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11126646/2020/6/12/03aeb062-1bad-44ea-bc1e-c718b1b03fb61591947267002-Roadster-Men-Tshirts-6601591947265651-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-black-polo-collar-cotton-pure-cotton-t-shirt/11126646/buy
1700946,HRX by Hrithik Roshan,Men Off-White Printed T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",699,349,50,3500,3.9,214,CHINMAY ENTERPRISE,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700946/2017/2/21/11487675507806-HRX-by-Hrithik-Roshan-Men-Off-white-Printed-Round-Neck-T-Shirt-211487675507525-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-off-white-printed-t-shirt/1700946/buy
25992420,Indian Terrain,Round Neck T-shirt,Cotton,Regular Fit,XXL,1399,769,45,not_available,not_available,not_available,INDIAN TERRAIN FASHIONS LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25992420/2023/11/22/6dd85665-e4c4-47ed-ba89-effdce7eba041700655185961IndianTerrainMenMaroonT-shirt1.jpg",https://www.myntra.com/tshirts/indian+terrain/indian-terrain-round-neck-t-shirt/25992420/buy
1700927,HRX by Hrithik Roshan,Men White Orange Printed Cotton Pure Cotton T-shirt,not_available,Regular Fit,"S,M,L,XXL,XL",899,269,70,7700,4.0,814,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1700927/2020/1/22/09248dae-4ba2-402f-9743-5a8e79592b1f1579692842404-HRX-by-Hrithik-Roshan-Men-White--Orange-Printed-Round-Neck-T-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-white--orange-printed-cotton-pure-cotton-t-shirt/1700927/buy
10017085,Campus Sutra,Men Grey Printed Cotton Pure Cotton T-shirt,not_available,Regular Fit,"S,M,L,XL",999,449,55,9300,4.1,1080,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10017085/2019/6/20/2be736d5-66cb-43a2-8208-5cea2ee1e0711561027340024-Campus-Sutra-Graphic-Print-Men-Round-Neck-Grey-T-Shirt-43715-1.jpg",https://www.myntra.com/tshirts/campus+sutra/campus-sutra-men-grey-printed-cotton-pure-cotton-t-shirt/10017085/buy
10943262,Roadster,Men Black & Grey Printed Round Neck T-shirt,Cotton,Regular Fit,"XS,S,M,L,XL",999,299,70,1500,4.1,102,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10943262/2020/9/1/0c496f57-e53d-42e8-8cc6-f2ecdcc0d1a51598949417533-Roadster-Men-Black-Printed-Round-Neck-T-shirt-53315989494159-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-black--grey-printed-round-neck-t-shirt/10943262/buy
25916980,Force NXT,Pack Of 2 Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",878,614,30,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25916980/2023/11/17/68107511-b585-4939-9a7a-6fe446e441761700214226435ForceNXTMenMulticoloured2T-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-pack-of-2-super-combed-cotton-t-shirt/25916980/buy
21464616,HRX by Hrithik Roshan,Antimicrobial Training or Gym T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",599,299,50,206,4.2,8,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464616/2023/2/20/d8dfd41e-5471-4dae-9a97-d7be07eb28ec1676874004706-HRX-by-Hrithik-Roshan-Men-Tshirts-5171676874003905-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-antimicrobial-training-or-gym-t-shirt/21464616/buy
23099404,Roadster,Men Polo Collar Regular Fit T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1499,349,76,351,3.8,24,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23099404/2023/5/22/24afc91e-d7a2-4884-957f-73ddee32810e1684731996198-Roadster-Men-Tshirts-2241684731995802-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-polo-collar-regular-fit-t-shirt/23099404/buy
24476008,THE HOLLANDER,Graphic Printed Cotton T-shirts,Cotton,Relaxed Fit,"S,M,L,XXL,XL",1049,499,52,398,4.2,16,SATHYAM TEXTILES,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24476008/2023/8/12/9cbe87c2-8b61-41e8-b2c2-d8cd6f2691151691849582035THEHOLLANDERMenCream-ColouredAppliqueT-shirt1.jpg",https://www.myntra.com/tshirts/the+hollander/the-hollander-graphic-printed-cotton-t-shirts/24476008/buy
